,PC1,PC2,cluster
146,0.5491307332017534,-1.5356126630865792,0
147,0.8874376390018206,-1.7181865900676117,0
148,0.10838419986645888,-1.219783834896954,0
149,0.4608479135854091,-1.4893052483379714,0
150,-0.939708132864454,-0.4655018891909499,0
151,-1.7490733692444196,0.034573156874818024,0
152,-1.8228842579129647,-0.242252196178296,0
153,-2.5796862684771678,0.34422514229440426,0
154,-1.7319264708306268,-0.29890654303063763,0
155,-2.5859486201559565,-0.008414892779691471,0
156,-2.8985136420190933,0.14322111369727408,0
157,-2.6116777161368963,-0.18885244518590766,0
158,-2.9117778609096443,-0.097518680978449,0
159,-2.9932641329471177,-0.2521584160530606,0
160,-2.529905000921057,-0.6220284626621745,0
161,-2.204301030232835,-1.2344126490106502,0
162,-0.8053799570887858,-2.1856267404463994,0
163,0.11139806036783169,-2.6798260176461364,0
164,0.24554945130914727,-2.546897887170284,0
165,0.17108045127162488,-2.6310995249018343,0
166,-0.15137908842801126,-2.2570145369775765,0
167,0.31523033387577537,-2.5048040044894266,0
168,-0.4787549884797728,-2.131765837448627,0
169,-0.7173770526709978,-2.209565027830444,0
170,-0.038371535591397395,-2.7124745026911232,0
171,-1.8699661722420509,-0.894411692317412,0
172,4.440819781557769,-3.8784955657979308,1
173,5.505906057142431,-3.509499054186807,1
174,2.771602887724684,-1.1312143421755996,0
175,0.8935431205941855,0.1624992251810658,0
176,-0.4080529989620144,0.9439417522157496,0
177,-0.8235575067547616,0.7370330113402613,0
178,0.4557609963407206,-0.19068234053388242,0
179,-0.15053029942034576,0.26823136716232154,0
180,0.038660421829037936,0.05587749809874939,0
181,-1.2239805230947751,1.1411609697553695,0
182,-2.735278003087222,1.90150156755785,0
183,-3.9319912973213316,2.8098635118265207,0
184,-3.3684371189326745,1.8865678732888782,0
185,-3.3156981661602676,1.4361796836664875,0
186,-2.8714642560662087,0.5701517990325129,0
187,-3.1188980278480813,0.5368846129621009,0
188,-2.9594157636741847,0.2875740877502226,0
189,-3.1594049756745823,0.3963263825661347,0
190,-2.467667954004891,-0.21091802972514503,0
191,-2.5046667204610213,-0.38417723912670887,0
192,-2.661676873186386,-0.7810729886280082,0
193,-2.898886504125443,-1.0054527440877736,0
194,-2.288743062574075,-1.2524145600458296,0
195,-2.1077290855868482,-1.7771668676686798,0
196,-2.073627009877471,-1.705502836974063,0
197,-1.7809103583960717,-2.1808468595521666,0
198,-1.0355348144712386,-2.503161421878145,0
199,-1.3847624533238143,-2.181968257190716,0
200,-1.4225037498524407,-2.1320220463150346,0
201,-1.9218196892302333,-1.5204233996213579,0
202,-1.694373030845613,-1.8720652873286,0
203,-1.6145299760909004,-1.9180402132935483,0
204,-1.300027621244344,-2.1128995804532282,0
205,-1.7118096508058664,-1.674793355922515,0
206,-1.5590793951919026,-1.906142013317439,0
207,-1.80115733400912,-1.7074862967708702,0
208,-1.1830067278869216,-2.035550011657493,0
209,-1.3543168146669073,-1.7892545287286088,0
210,-1.674192275561386,-1.6164319546757357,0
211,-1.1576563967746132,-2.193794602385794,0
212,-1.2335278254111348,-2.378107290725647,0
213,-1.47622406345491,-2.2333288636379796,0
214,-0.8005321077231364,-2.643116718200401,0
215,-0.5851857437348732,-2.8798054213973905,0
216,-0.3965347380497137,-2.7469486241008,0
217,-1.1506829272467747,-2.3582982788904654,0
218,-1.0283988780377633,-2.422400684653494,0
219,-0.5150930472710928,-2.632388588305294,0
220,-0.6095024509868111,-2.6222450321546216,0
221,-1.0246720216324074,-2.068867138505775,0
222,-1.6634703659890973,-2.1229868173884134,0
223,-1.6417588800160734,-2.535761231461454,0
224,-1.3992402064463563,-2.5039070388966245,0
225,2.6607987890766234,-4.698878070510718,0
226,0.1355183446178577,-1.8991538134341988,0
227,2.6689976388171357,-3.5705619453737327,0
228,2.1724661167041206,-3.1521527658817625,0
229,0.7765632441849531,-1.9262453495950769,0
230,1.6166898847838596,-2.254689195311304,0
231,1.5496462954915062,-2.5224793507951317,0
232,1.589163459207279,-2.5672514950953644,0
233,0.17935639937966633,-1.2267672577919357,0
234,-0.6393990319561511,-0.8417797183438243,0
235,-0.6082247698684454,-0.8704522841297931,0
236,0.8916217979980916,-2.0962753010008983,0
237,-0.5443769898713909,-0.6609289272906855,0
238,-1.0614124768507014,-0.36559505798539077,0
239,0.5415570203862747,-1.5926913569960444,0
240,-0.7747512881232702,-0.5956591843657861,0
241,-0.33063394029868654,-1.1493610572408648,0
242,0.44136424551549214,-1.529235098009498,0
243,0.13617122526249625,-1.471157336352103,0
244,0.11868206626836035,-1.731026638972535,0
245,-0.07830590079406734,-1.7545620063304341,0
246,-0.8352790916001048,-1.199230182465786,0
247,0.9190361650032901,-2.469712860098758,0
248,0.5659087059555942,-2.3118941782384637,0
249,0.8651868843177408,-2.225147988630347,0
250,0.7914654472585354,-2.328900674781453,0
251,1.1063518310822094,-2.464627523681105,0
252,0.15409287722154233,-1.5837792203269148,0
253,0.21613249780383118,-1.659573067340694,0
254,0.5334525355695471,-2.018669860307746,0
255,0.3515899368781611,-1.8334307332541424,0
256,-0.3722510062229111,-1.5462902790233495,0
257,-0.04552003828894996,-1.641930883831929,0
258,0.19645394010405398,-1.8154683110343584,0
259,0.36762391704174263,-1.8589248854283769,0
260,0.8112945880981511,-2.146368190666153,0
261,0.5367590920478348,-1.9300017062550703,0
262,1.6245825449917568,-2.620602631962846,0
263,2.405232500166032,-2.893423272632241,0
264,2.783395552374787,-3.105480143391015,0
265,2.690188913029228,-2.89713378728507,0
266,-0.17168967805028437,-0.5546314641061301,0
267,-0.6007948363988229,-0.5976033876037807,0
268,-1.5206563737440946,0.9465039618429544,0
269,-1.5066494262946835,0.6446229974099337,0
270,-1.5947746549027602,0.3595018109912527,0
271,-1.5554142938606232,0.39316291113192375,0
272,-2.6246743874908005,1.0057714870322576,0
273,-2.4853727893460293,0.5477381097671249,0
274,-3.141035496817266,1.0888498328284764,0
275,-2.887246001379342,0.3875985776236622,0
276,-2.843086788387082,0.33799185134346665,0
277,-2.8619212819263606,-0.009074863850722604,0
278,-2.6518736954745132,-0.5481572523200177,0
279,-3.0483986936295757,-0.44602290884146106,0
280,-2.0754080188035293,-1.025023196137853,0
281,-2.3456806688497163,-0.708257005824726,0
282,-1.6458319758515945,-1.117739252521542,0
283,-1.3741339072938528,-1.2519296904635409,0
284,-1.5901004584242195,-1.324849431452213,0
285,-2.4343869869270454,-0.7861248371678355,0
286,-2.0978490612062104,-1.373578011231386,0
287,-2.901479869754488,-0.1438567822049691,0
288,-2.675248217140036,-0.4500958410612794,0
289,-3.117723753962974,-0.08682836851312507,0
290,-2.8541181436403216,-0.4157902748603801,0
291,-3.4643666323534066,0.13229897401812996,0
292,-2.0885249419297587,-0.7271870961790758,0
293,-2.8366889923045293,-0.19251682693223382,0
294,-2.2467737891105672,-0.30395994515027797,0
295,-2.6631387431215647,-0.7373988064236374,0
296,-2.7678038633321362,-0.7530967391261588,0
297,-2.097821347211,-1.7074950140249394,0
298,-1.731594246256409,-1.984937671797772,0
299,-1.8122633105168464,-2.2228161671047872,0
300,-2.179845904086953,-2.0747995004049278,0
301,-0.7326141061956349,-3.0524223918028235,0
302,-1.180895321768126,-2.562319237906534,0
303,-0.4849572459223495,-2.9435053886082323,0
304,-1.6099843455160732,-1.7224880443960622,0
305,-2.0285836239638564,-1.5283857718690266,0
306,-1.6690853000233303,-1.9112813912931117,0
307,-1.8871822574523331,-1.7837087851837061,0
308,-1.3894294702680183,-2.1635313036063906,0
309,-1.2752220750540928,-2.1638034505216397,0
310,-1.613950657553944,-2.011648418201774,0
311,-1.4916660366149164,-2.0852083699539024,0
312,-2.02318709718322,-1.909157612395388,0
313,-1.606070337484286,-2.2360200527162615,0
314,-1.704387119379656,-2.45092075800898,0
315,-1.0474726580701184,-2.980068710830207,0
316,-1.382227075980875,-2.412429255858927,0
317,-0.8929126336671005,-2.9226437654373205,0
318,-1.7193320700744117,-2.0216058836887947,0
319,-2.240962404541883,-1.3644730001307703,0
320,-1.9690369081955723,-1.7256149457459018,0
321,-2.14205850988197,-1.7988776597758838,0
322,-1.1402061789595164,-2.324745542780801,0
323,-1.2528385399560753,-2.1181996372392184,0
324,-1.1226570574992634,-2.2101183346473348,0
325,-1.3142497618191682,-2.2463380507090336,0
326,-2.1417735868892294,-1.5409357438031226,0
327,-1.7781326247343043,-2.0575797163776963,0
328,-1.6989742256074527,-2.184789599812737,0
329,-1.576358994662712,-2.3789394822891516,0
330,-2.0713820311027162,-1.8446960698012844,0
331,-2.34526008548899,-1.6356114022246728,0
332,-2.860433232605694,-1.2046870711667863,0
333,-3.198931080005413,-0.9443300962425365,0
334,-3.4208931877634163,-0.6606768883805758,0
335,-3.2542166669946124,-0.8723998092797868,0
336,-3.166797523907156,-1.0453328576536685,0
337,-3.6108159900559573,-0.5259019732431435,0
338,-3.1996435183354293,-0.8919215239035632,0
339,-2.9783558359738627,-0.9635951300134253,0
340,-2.96601713664869,-1.1795990544535595,0
341,-2.8939657436381676,-1.3050654572626048,0
342,-2.4204353113709867,-1.7890229283996242,0
343,-3.6391290149420215,-0.3326030510189605,0
344,-2.4949735620612548,-1.436606095298207,0
345,-2.6412441591844207,-1.363834211735491,0
346,-1.958779973148393,-1.9345070327840361,0
347,-1.4944496599925197,-2.3603358040446856,0
348,-1.2267800210456528,-2.4705675289190516,0
349,-1.3357906677586338,-2.378864375643062,0
350,-1.6558428206570914,-2.1371244963147515,0
351,-1.6300701880669466,-2.434977671303049,0
352,-1.1224710066253565,-2.7434987871828023,0
353,-1.8117422370019258,-2.2422862389663507,0
354,-1.6119166055091727,-2.4637987193150317,0
355,-1.199060984991751,-2.3857124954433058,0
356,-1.2964796071573468,-2.6708296438226995,0
357,0.7474017223365064,-3.610968016555412,0
358,0.013808262866957022,-3.0047308183977295,0
359,0.16759733909110014,-3.1811612372520823,0
360,0.2760860521827384,-3.2653525749283983,0
361,0.3950971582424027,-3.259950499998187,0
362,-0.6520451503287513,-2.3221777505587706,0
363,-0.2952795916863254,-3.0320115106618486,0
364,-0.7910788977073707,-2.7684420938072796,0
365,-0.45247589984332565,-3.0466538697813483,0
366,-0.47876715198585335,-2.9656003447510306,0
367,-1.1230311591517037,-2.5927060254010392,0
368,-0.5707560079539354,-2.822934980717053,0
369,-0.9833084142017919,-2.4194992246173177,0
370,-0.804625808699954,-2.623214365751326,0
371,-1.0133800002477116,-2.5836903928095905,0
372,-0.6798681929675103,-3.243094358797078,0
373,-0.030367453049032777,-3.61968701789472,0
374,0.7849436033655257,-3.9918136804405107,0
375,-0.6638410449604636,-2.7245169057964693,0
376,-0.15272068868569966,-3.083827569870075,0
377,-0.2697110195363338,-3.0253810927507048,0
378,-1.2865430986764002,-2.0371607437909423,0
379,-0.7377102747574967,-2.5576446107877002,0
380,-2.115543800838461,-1.0748191702625256,0
381,-2.3005403525200463,-1.044096424079714,0
382,-2.037234302246193,-1.2471814309733977,0
383,-2.199402516618255,-1.1123882820438191,0
384,-2.0616539442320745,-1.2674810344123673,0
385,-2.223754990021185,-1.3532236336800436,0
386,-2.2566464160505983,-1.267111310366912,0
387,-2.095517698916485,-1.3160964104517534,0
388,-2.028408026865768,-1.459763878388598,0
389,-2.4977166839485423,-1.3547502833883842,0
390,-2.2377541582903198,-1.7482580923050097,0
391,-1.8308370548745287,-2.150781880097242,0
392,-1.9815533560459746,-2.189897010598692,0
393,-1.6735817861570748,-2.26655435156008,0
394,-1.7432820405036422,-2.5298497444346792,0
395,-2.133688758943123,-2.090469948646886,0
396,-2.0329283887197773,-2.2783618410129796,0
397,1.1066627752178801,-4.247930811806685,0
398,0.26011005981204083,-3.1118764252271154,0
399,-0.6029764659004337,-2.564101793465493,0
400,-0.9637082973331477,-2.511139934024555,0
401,-1.0076034526224784,-2.5897457729001014,0
402,-1.243206691513456,-2.4338964023258893,0
403,-1.5191770073736892,-2.077865405046452,0
404,-1.6512438500339592,-2.186030488199814,0
405,-1.2316541386087831,-2.4884146445238193,0
406,-1.0489075327774422,-2.3594521161682964,0
407,-2.6369799785843036,-1.1301660544022694,0
408,-2.695490000194166,-1.2412168026605446,0
409,-2.2271650596631685,-1.9132956643848957,0
410,-1.6730384797353943,-2.243335975561951,0
411,-1.9628614351336162,-2.0523486784243876,0
412,-1.7284708793008479,-2.311085463796996,0
413,-1.4444032658653645,-2.680357228141797,0
414,-1.3193097864851628,-2.759584365793657,0
415,-2.0139679930421774,-2.20919197419958,0
416,-1.7109047309525307,-2.577928936496014,0
417,-1.7137307738882885,-2.7247960758166716,0
418,-1.4746825910809918,-2.5571913062568647,0
419,-2.4023797975662626,-1.9410246434061649,0
420,-1.2472750090720055,-2.7528049259496985,0
421,-1.1881925895382128,-2.747968570543908,0
422,-1.1294002092876219,-2.8288001757603762,0
423,-1.1098546789852337,-2.4778037403931665,0
424,-1.3960649562410532,-2.792523895420331,0
425,-0.01562463149012831,-3.7009537458222654,0
426,-1.4114631273762055,-2.3951903561051333,0
427,0.13009006313894,-3.4429564516674365,0
428,-0.2283787289977215,-3.0169828370965384,0
429,-0.5498423496468624,-3.356718922608694,0
430,-0.7445658655762588,-2.817288084668747,0
431,0.6393377067940097,-3.5288933696693223,0
432,-0.4773040383954133,-2.5208693736192784,0
433,-0.4329052689552091,-2.717070206727601,0
434,-0.40222809670628973,-2.7206909116077096,0
435,-1.4719389295974894,-1.8137514434830442,0
436,-1.3384700077071348,-2.1340011765799605,0
437,-2.1440203129425863,-1.6075537108963298,0
438,-1.9655700670399687,-1.8400764848473041,0
439,-1.7938901966395733,-1.888060734801023,0
440,-2.2757052922280745,-1.5214193223298946,0
441,-2.557186993731817,-1.3295599466460566,0
442,-2.3014491788807274,-1.7052870314467927,0
443,-2.0768647870124366,-1.898475108506007,0
444,-2.261951231508141,-1.6022006392042942,0
445,-2.269519727599112,-1.9284088410330207,0
446,-1.7751786702065622,-2.39131954907042,0
447,-1.9505767752720196,-2.825520293405796,0
448,-1.810289653811281,-2.815375185888585,0
449,-1.966935877207158,-2.7101427507141995,0
450,-1.8010724095476964,-2.8724689184474728,0
451,-1.67728013355366,-2.9631689131729395,0
452,-1.9513913486039047,-2.6911694457313056,0
453,-2.07165939833132,-2.583298638360235,0
454,-1.4720690627778872,-3.1507437590088574,0
455,-1.42750024818827,-3.059347881544418,0
456,1.0671417634139053,-4.845966303458015,0
457,0.45557488761729287,-4.005320934782693,0
458,-0.9945913726854662,-2.5717251534450867,0
459,-0.5958983152665335,-3.0743149704010606,0
460,-0.6882994903327102,-3.0347877626222037,0
461,1.6531173548963327,-4.231936633094661,0
462,1.5205804171414254,-3.6397728388643005,0
463,1.2513631799856137,-3.576859646727464,0
464,-0.07290594108219814,-2.412153471475579,0
465,0.6071546933396209,-3.0103578668408697,0
466,0.24667615569203716,-2.6824011037700544,0
467,-0.07405414845567662,-2.4796767171931866,0
468,0.1611300352578005,-2.891625235718507,0
469,0.14380285200116408,-2.796183744720163,0
470,-0.5864336752221335,-2.404823382188932,0
471,-1.63381056900336,-1.4810529507891022,0
472,-1.8671523624983952,-1.601724015904732,0
473,-0.527894899822162,-2.415702955346591,0
474,-0.9140967091819578,-2.183509631608115,0
475,-1.0561913806456529,-2.2471674237752706,0
476,-1.0992952824922801,-2.421139372964596,0
477,-2.3540453717361034,-1.2679243202105033,0
478,-2.2075104845251206,-1.5019167665514428,0
479,-2.1932926435624998,-1.5421094285892645,0
480,-1.824138866410797,-1.8296856273058124,0
481,-2.089056163934973,-1.67634121445398,0
482,-2.281669896877275,-1.8508188680626805,0
483,-2.5844716954517675,-1.6548683947255,0
484,-2.320543463414317,-1.8648847016567174,0
485,-1.9622957535183838,-2.2033418270077747,0
486,-2.1493613964862717,-2.1540111195536813,0
487,-1.4025820787901686,-2.72701558537224,0
488,-1.3517298520606282,-2.878909588157551,0
489,-1.8055800851457344,-2.4097296492154494,0
490,-1.8289051686795654,-2.4200386679675017,0
491,-1.898866119875666,-2.384119487636016,0
492,-2.1139269375554584,-2.0694600409145676,0
493,-2.409257099757893,-1.9877523816247662,0
494,-2.389161492816533,-1.9883205794784657,0
495,-2.955583319725191,-1.3271856053373536,0
496,-2.6269814110572587,-1.841116410169353,0
497,-2.2890735599157646,-2.2177004017464994,0
498,-2.5180570912929405,-1.9337865350310444,0
499,-2.513995320568468,-1.9377635197522922,0
500,-2.1317499784331146,-2.261945421541525,0
501,-2.1566504466613146,-2.285230658740766,0
502,-2.146547030817105,-2.421980412823669,0
503,-2.034502694224138,-2.568391021457587,0
504,-2.0826929840105244,-2.513785369457004,0
505,-1.9417250261788097,-2.789006457011777,0
506,-2.4704146812894057,-2.3161037899365695,0
507,-1.8476387964583691,-2.903503009033448,0
508,-2.002841170349818,-2.610856718499254,0
509,-1.1199390946439378,-3.135999856557168,0
510,-1.4008255456172511,-2.8457048126062006,0
511,-2.477805123680339,-2.0227618145967536,0
512,-1.6931551927906758,-2.8534843374975636,0
513,-1.8155199623790843,-2.651757092363084,0
514,-1.8911573900003877,-2.5624570560418145,0
515,-1.774972533369635,-2.6533891817000024,0
516,-2.0196487725200485,-2.580744479725614,0
517,-2.1525615387196977,-2.5712572654477475,0
518,-1.9742739826592821,-2.691450079346167,0
519,-2.265824162787935,-2.381004956998145,0
520,-1.5995674921389265,-2.922570012753169,0
521,-1.3250577233768686,-3.1857965134892727,0
522,-1.5462906311058788,-3.0413247382027238,0
523,-1.2416659110530925,-3.214105920049135,0
524,-0.353253346627731,-3.7530350640479195,0
525,-1.6277014424259202,-2.6585502831477785,0
526,-1.0092035945945108,-3.208337977627565,0
527,-1.2180230134003787,-3.0789220153452774,0
528,-1.8487440196562204,-2.359300396470234,0
529,-1.7089178668895797,-2.7593681829150696,0
530,-2.1957986866928447,-2.6247583996696324,0
531,-1.7640271335376299,-2.662070065348535,0
532,-2.5720716023149524,-1.5341257379587565,0
533,-2.3226669601790237,-1.7365719356002722,0
534,-3.0721119810333333,-0.722332211198759,0
535,-2.582378510067744,-1.4699831382271482,0
536,-2.4579878279035086,-1.5328444717020342,0
537,-1.9837926054892225,-1.941335173897186,0
538,-1.8827538752527493,-2.181477786125753,0
539,-2.203875177347738,-1.9568320887340518,0
540,-2.7974096542397473,-1.5460671628938987,0
541,-2.9180007497732188,-1.5149502364146956,0
542,-2.572750349158621,-1.9137161663584856,0
543,-2.55523098674846,-1.9386950416059165,0
544,-1.8431864221336207,-2.6228646865769987,0
545,-2.5335765216726007,-1.234237331046444,0
546,-3.0524537868173494,-1.349069261231758,0
547,-2.641140439841781,-1.7490697042177272,0
548,-2.4807687776206198,-1.8749623665634236,0
549,-2.6578225412017695,-1.7922008152870037,0
550,-2.457403246270879,-2.2618448408865666,0
551,-2.2650187625865623,-2.580235211527361,0
552,-2.11190459323137,-2.6159630201100805,0
553,-2.3572490081372566,-2.456669299072101,0
554,-1.4743790547876934,-3.0927654441680006,0
555,-2.2996204272569813,-2.1438710275691624,0
556,-2.5230685686942667,-1.9098426426928847,0
557,-2.8683952344743537,-1.6817278153854942,0
558,-3.4561164614105824,-1.1141143481255813,0
559,-3.305925102903195,-1.5038256065204563,0
560,-3.2567632747269237,-1.512131657275952,0
561,-3.1641928993910162,-1.5347527971624078,0
562,-3.709674786017765,-0.9909602684496029,0
563,-4.057413354167316,-0.6712131710382981,0
564,-3.4923422203894687,-1.12535026344803,0
565,-4.167993501267774,-0.5531540604499459,0
566,-3.462120294328082,-1.2243441754106628,0
567,-3.8514847321902534,-0.9505142562971708,0
568,-4.239256562863537,-0.6350393742760819,0
569,-4.114653751948109,-0.8807300431817324,0
570,-3.880007900750211,-1.100958957971407,0
571,-4.016446409440195,-1.152119417785911,0
572,-4.803666349151501,-0.29889049991316546,0
573,-3.266584243568088,-1.650307281094662,0
574,-1.9503576213871339,-2.3352589405783393,0
575,-1.7593854466590182,-2.2755308857145033,0
576,-1.545850782134728,-2.608215264211222,0
577,2.160889366381423,-4.4816249679855265,0
578,9.29629503960713,-6.538588977246785,1
579,6.052580048834178,-3.01185993195185,1
580,6.730392679856296,-3.6814146653037105,1
581,11.800323553738593,-5.732488127820974,1
582,9.567925781558772,-3.500677451471009,1
583,7.454451410784724,-2.2154384616166016,1
584,6.829925108368902,-1.7795037262401523,1
585,5.195595821620142,-0.34922103392148757,1
586,3.492771288101449,0.2678987555537365,0
587,2.748379846585369,0.6619325452672876,0
588,2.1824911342898434,1.1697152954538488,0
589,3.314606709912955,0.35303099789742715,0
590,2.9480541303756094,0.747415291472723,0
591,-0.4480988878382904,3.078877074653044,0
592,-1.000673118575689,2.922092651148354,0
593,1.1836583808862244,0.8951355314187482,0
594,2.3683291356682807,0.21849745374569574,0
595,4.281364287594904,-0.9529301635060261,1
596,3.4607993560314507,-0.6465937773576445,1
597,1.8220183532424468,0.20144018353768708,0
598,0.5739618338127471,0.50621553344446,0
599,0.793685157759733,0.3750755993781128,0
600,0.09838662837508967,0.7100653285709971,0
601,-2.2890219492447987,1.869811060619622,0
602,-1.1880172941400475,0.5778922872280687,0
603,-0.5268664552161413,0.3218445057191559,0
604,-0.1243231544332514,0.1284547157883296,0
605,-0.30896134340818865,0.4356882633363214,0
606,0.05811203484440713,0.4751412911587597,0
607,2.1285949523807868,-1.3897779376872224,0
