Date,^GSPC,volume,^GSPC_ma_10,^GSPC_mstd_10,^GSPC_mskew_10,^GSPC_mkurt_10,^GSPC_ma_20,^GSPC_mstd_20,^GSPC_mskew_20,^GSPC_mkurt_20,^GSPC_ma_50,^GSPC_mstd_50,^GSPC_mskew_50,^GSPC_mkurt_50,^GSPC_ma_100,^GSPC_mstd_100,^GSPC_mskew_100,^GSPC_mkurt_100,^GSPC_ma_200,^GSPC_mstd_200,^GSPC_mskew_200,^GSPC_mkurt_200,^GSPC_from_peak_10,^GSPC_from_bottom_10,^GSPC_from_peak_20,^GSPC_from_bottom_20,^GSPC_from_peak_50,^GSPC_from_bottom_50,^GSPC_from_peak_100,^GSPC_from_bottom_100,^GSPC_from_peak_200,^GSPC_from_bottom_200,^GSPC_ma_gap_10_20,^GSPC_ma_gap_10_50,^GSPC_ma_gap_10_100,^GSPC_ma_gap_10_200,^GSPC_ma_gap_20_50,^GSPC_ma_gap_20_100,^GSPC_ma_gap_20_200,^GSPC_ma_gap_50_100,^GSPC_ma_gap_50_200,^GSPC_ma_gap_100_200,^GSPC_RSI_7,^GSPC_RSI_14,^GSPC_RSI_21,^GSPC_MACD,^GSPC_MACD_signal,^GSPC_MACD_hist,^GSPC_ATR_7,^GSPC_ATR_14,^GSPC_ATR_21,vix,cluster
2021-02-08,0.007372107476289037,4648360000,0.0015501627229023399,0.013986554097093566,-1.2154383980589119,0.5187534118280246,0.0011745628593170998,0.01064069954644942,-1.011121183761021,1.27792740670653,0.0014848834043086421,0.008233769298611613,-0.8753238077551501,1.9797494254239931,0.0014083774678783773,0.010548144755273998,-0.6638543197724338,0.9238447188211174,0.001680663157243348,0.012071296640336848,-1.181554336295586,3.6446881137850355,0.0,0.05279196439230893,0.0,0.05279196439230893,0.0,0.0780418745820124,0.0,0.19034380669966638,0.0,0.3282291580111689,0.0003755998635852401,6.527931859369777e-05,0.00014178525502396263,-0.000130500434341008,-0.00031032054499154234,-0.00023381460856127748,-0.0005061002979262481,7.650593643026486e-05,-0.00019577975293470578,-0.00027228568936497064,48.82621278465217,49.81179130716998,48.52242440096493,0.0013287356256399502,0.00034212996154798055,0.0009866056640919696,0.010327477435300126,0.009306389987635336,0.007814826417005252,0.01757342429621931,2
2021-02-09,-0.0011141454217211749,4568320000,0.0015877424968455726,0.013977980426797728,-1.2272911155870088,0.5511381721754022,0.001447671969062107,0.0105004645526997,-1.115979386425149,1.6570295356455047,0.0014943139909844069,0.008230450012373361,-0.8795295053749164,1.9922465249377346,0.0014435324825826834,0.010533666189645682,-0.6750123359758647,0.9541638885874706,0.0016059819773005456,0.012041971314132073,-1.1766803041398464,3.6747409667804742,-0.0011141454217211688,0.05167781897058776,-0.0011141454217211688,0.05167781897058776,-0.0011141454217211688,0.07692772916029122,-0.0011141454217211688,0.18922966127794522,-0.0011141454217211688,0.32711501258944775,0.00014007052778346554,9.342850586116567e-05,0.00014421001426288913,-1.8239480454973088e-05,-4.6642021922299864e-05,4.139486479423594e-06,-0.00015831000823843863,5.078150840172346e-05,-0.00011166798631613876,-0.00016244949471786222,61.6367566602397,46.20550073290181,48.673791337796914,0.0008446667292997118,0.00044263731509832684,0.0004020294142013849,0.007700872830575721,0.008397441990864644,0.007607079180253149,0.018195015567699823,2
2021-02-10,-0.0003452445223915674,4837070000,0.004154549557216451,0.010189801564784298,-1.375516584481613,2.6498299345492566,0.0014096246414140503,0.010505777849495627,-1.1024503361597502,1.6267439404553574,0.0014395268800185528,0.008233455051720446,-0.8580369630879842,1.9596529020012288,0.0015245595326442924,0.010487874665346808,-0.6989476628521148,1.0389392848812466,0.001531221413779908,0.01200721557924502,-1.1745250453480223,3.7156914013577196,-0.0014593899441127656,0.05133257444819617,-0.0014593899441127656,0.05133257444819617,-0.0014593899441127656,0.07658248463789963,-0.0014593899441127656,0.18888441675555362,-0.0014593899441127656,0.32676976806705615,0.002744924915802401,0.0027150226771978985,0.002629990024572159,0.0026233281434365433,-2.990223860450253e-05,-0.00011493489123024208,-0.00012159677236585776,-8.503265262573955e-05,-9.169453376135523e-05,-6.66188113561568e-06,31.655673937442472,49.82041293120706,51.31343619884041,0.0005171214636884999,0.0004575341448163615,5.958731887213838e-05,0.00547529344310614,0.008399482802370217,0.00731036093767078,0.016506592992762147,2
2021-02-11,0.0016610748145877074,4590960000,0.003349327160799182,0.010018440750681918,-1.171055656198368,2.4527198242873305,0.0013790255628071302,0.010504021743510413,-1.0933247405852435,1.6143889392477024,0.0015648711890497468,0.008187113755111098,-0.9119767641810562,2.129458448380952,0.0016536260502684546,0.010408248680394989,-0.7340377671604965,1.1794534578781166,0.0015658076388052648,0.011997525059486891,-1.1851900226768979,3.7509252262592905,0.0,0.052993649262783826,0.0,0.052993649262783826,0.0,0.07112847070181338,0.0,0.19054549157014128,0.0,0.3284308428816438,0.001970301597992052,0.0017844559717494354,0.0016957011105307276,0.0017835195219939174,-0.0001858456262426166,-0.0002746004874613244,-0.00018678207599813457,-8.875486121870781e-05,-9.36449755517977e-07,8.781841146318983e-05,36.274466929141866,51.277914154556456,50.26814539345637,0.0004146528241944325,0.0004489578806919757,-3.4305056497543234e-05,0.003740800014574295,0.008302762956059502,0.0073696644035764055,-0.03423089878779304,2
2021-02-12,0.004699970926162608,4135060000,0.005769362018894644,0.0060043681964939335,0.6138442539300744,-0.9979861560785436,0.001802049762552416,0.010456400241666252,-1.2344438647237186,1.9387181230838004,0.0014347077943411407,0.008081727726341078,-0.9326597418557596,2.2993497056873147,0.001817011399803058,0.010325393255162584,-0.7780406082260368,1.3385391844186014,0.0014581239732107123,0.011870962756972038,-1.2414833485295447,3.902386599025771,0.0,0.0417693199542678,0.0,0.057693620188946415,0.0,0.07582844162797597,0.0,0.19524546249630387,0.0,0.3331308138078064,0.003967312256342228,0.004334654224553503,0.003952350619091586,0.004311238045683932,0.00036734196821127524,-1.496163725064198e-05,0.0003439257893417037,-0.0003823036054619172,-2.341617886957156e-05,0.00035888742659234566,55.354328742529695,50.30401029117231,50.51990183550658,0.0005720648013068288,0.00047357926481494635,9.848553649188243e-05,0.004268187201833985,0.008380666771284155,0.007485231762597191,-0.06212578232655379,2
2021-02-16,-0.0005694345154154666,5058990000,0.0041199885438852335,0.005102561227113253,0.8982247380692763,-0.26695086864277584,0.0021343780766955676,0.01025844882564653,-1.376312211718793,2.542662445159271,0.0013875278134607458,0.008086498188475812,-0.913102767201451,2.263134020822525,0.0017066868906651417,0.01029096171720907,-0.759298091241587,1.3581952396286603,0.0015015525172289094,0.011847437075932575,-1.2562740519923412,3.972992255645574,-0.0005694345154154679,0.02739735662454168,-0.0005694345154154679,0.05712418567353095,-0.0005694345154154679,0.0752590071125605,-0.0005694345154154679,0.1946760279808884,-0.0005694345154154679,0.33256137929239094,0.001985610467189666,0.0027324607304244877,0.002413301653220092,0.002618436026656324,0.0007468502632348218,0.0004276911860304259,0.0006328255594666582,-0.00031915907720439594,-0.00011402470376816365,0.0002051343734362323,31.03227348583144,50.25634074917381,50.68584912811156,0.0002685225851714883,0.0004325679288862548,-0.00016404534371476648,0.0028074138977616262,0.00831491615373144,0.007333275641010162,0.071959581496641,2
2021-02-17,-0.0003204533489169501,4730650000,0.0027076903275624763,0.003948913426987986,1.097653685397786,0.3976211824968751,0.0017131825274616375,0.010173049655550402,-1.2858067363573908,2.463980252327011,0.0013936057880882913,0.008085069240441927,-0.9158090817950532,2.269934046296273,0.0019435557463197137,0.009960413008359186,-0.7329849507669302,1.5714494426711414,0.0016422513055582043,0.011655361845463636,-1.2697878199585886,4.282723512989761,-0.0008898878643324171,0.026068642660279973,-0.0008898878643324171,0.056803732324614,-0.0008898878643324171,0.07493855376364356,-0.0008898878643324171,0.1913725690773424,-0.0008898878643324171,0.332240925943474,0.0009945078001008388,0.001314084539474185,0.0007641345812427626,0.001065439022004272,0.0003195767393733462,-0.00023037321885807627,7.093122190343312e-05,-0.0005499499582314225,-0.0002486455174699131,0.0003013044407615094,40.96523083608862,58.273423120535675,51.50275262362114,4.7506268601841184e-05,0.0003555555968293721,-0.0003080493282275309,0.0022974901464977875,0.0064797117410754805,0.007004916238659612,0.0018622405931039336,2
2021-02-18,-0.004425614227243303,4793650000,0.002164302843303668,0.004538581866483642,0.6424110596846493,0.017024884308158152,0.000799930947273929,0.009841604842382595,-1.2334736883946893,2.5223060567734845,0.0011291442292396877,0.008054151040392107,-0.8482799052315704,2.2159034348761146,0.0018694695485009902,0.009980136785863186,-0.7086133998368229,1.5142031539879952,0.0015989191215277406,0.011661760594778636,-1.257210082611146,4.247868469418731,-0.005315502091575719,0.010848180789114648,-0.005315502091575719,0.052378118097370696,-0.005315502091575719,0.07051293953640025,-0.005315502091575719,0.17977445619367483,-0.005315502091575719,0.3278153117162307,0.0013643718960297392,0.0010351586140639804,0.0002948332948026779,0.0005653837217759275,-0.00032921328196575865,-0.0010695386012270613,-0.0007989881742538116,-0.0007403253192613025,-0.00046977489228805297,0.00027055042697324955,25.343247856222433,44.282780929538085,47.129207544662016,-0.0004536732662249343,0.00019370982421851082,-0.0006473830904434451,0.001876562539491254,0.006102019987395689,0.0068297808382539755,0.045017820660557956,2
2021-02-19,-0.0018566190956649255,4845320000,0.0008991561693449778,0.0035128980888921445,0.5329277094185454,-0.1374401774721145,0.0006912663344250052,0.00985920379960241,-1.1912768739758703,2.4136450110131324,0.0011307621161056542,0.008053530551168373,-0.849013319447698,2.218261346060049,0.001692398965302456,0.009886216667949024,-0.7038697998699712,1.5945319547857235,0.001544636350060517,0.011652401084412246,-1.2475581668228664,4.246674421991184,-0.007172121187240643,0.005101642085685865,-0.007172121187240643,0.05052149900170577,-0.007172121187240643,0.06865632044073533,-0.007172121187240643,0.1779178370980099,-0.007172121187240643,0.32595869262056576,0.00020788983491997262,-0.00023160594676067633,-0.0007932427959574781,-0.0006454801807155392,-0.00043949578168064895,-0.0010011326308774506,-0.0008533700156355119,-0.0005616368491968018,-0.0004138742339548629,0.00014776261524193884,47.93833582523205,59.09403348165605,46.350595700450015,-0.0006362311446530509,2.7721630444198475e-05,-0.0006639527750972494,0.001982630207197504,0.004841751518886612,0.006259171396308931,-0.019758188501749405,2
2021-02-22,-0.007762892893710863,5917100000,-0.00026612508080249087,0.004263171758121848,0.1385815429257841,0.6101524637315104,0.0004538793228863476,0.010009159768840991,-1.0917296210149718,1.967679143218318,0.0009198388348280274,0.00814692911260175,-0.7670559919022715,1.9163381393064973,0.0014549481178268032,0.009824498750111038,-0.6841211948541596,1.6020210883943005,0.0015408412875871757,0.01165532247060937,-1.2462158291083174,4.238316542302535,-0.014935014080951547,0.0,-0.014935014080951547,0.04275860610799487,-0.014935014080951547,0.060893427547024426,-0.014935014080951547,0.170154944204299,-0.014935014080951547,0.31819579972685486,-0.0007200044036888384,-0.0011859639156305184,-0.001721073198629294,-0.0018069663683896666,-0.0004659595119416798,-0.0010010687949404556,-0.0010869619647008281,-0.0005351092829987758,-0.0006210024527591483,-8.58931697603725e-05,33.975029902480074,32.451052524423716,48.052486135730625,-0.001243166068682698,-0.00022645590938118082,-0.0010167101593015172,0.0030422942602431175,0.004258793851674629,0.0066137532883278494,0.06155796013459353,2
2021-02-23,0.0012555296115265332,6296610000,-0.0008777828672787414,0.003396129903321869,-0.6100067737574663,1.2996260680117746,0.00033618992781180105,0.009983911119039669,-1.0625543242877675,1.959845289376072,0.0011045687260279923,0.008045067404996296,-0.8395403207424565,2.2255840156685984,0.0015157462409865082,0.009804038634044422,-0.7046892759802753,1.6574868867959642,0.0014899241568703545,0.011634088722195852,-1.2429154215160123,4.2666075243418495,-0.013679484469425018,0.001255529611526529,-0.013679484469425018,0.0440141357195214,-0.013679484469425018,0.062148957158550955,-0.013679484469425018,0.17141047381582553,-0.013679484469425018,0.3194513293383814,-0.0012139727950905425,-0.001982351593306734,-0.0023935291082652493,-0.002367707024149096,-0.0007683787982161912,-0.001179556313174707,-0.0011537342290585534,-0.0004111775149585159,-0.0003853554308423622,2.582208411615371e-05,49.32759088222089,41.56624219306994,51.001945819658644,-0.0009850994296136811,-0.0003781846134276809,-0.0006069148161860003,0.0029843592312343782,0.0033625796229043367,0.006529961714451128,-0.014605076730017926,2
2021-02-24,0.011287667670985945,6012790000,0.0003623984419919707,0.005124723381427109,0.753278179686309,1.8356802145704225,0.0009750704694187734,0.010265752668579611,-1.1138205859755834,1.7844494041813843,0.0013560407700031456,0.008164446888631672,-0.8577523983838538,2.0794494656314217,0.001546424492012572,0.009829994094351854,-0.701819777656327,1.6247301456796108,0.0014627085198991529,0.011604585723399353,-1.2537563824619555,4.316442982434573,-0.002391816798439028,0.01254319728251252,-0.002391816798439028,0.05530180339050739,-0.002391816798439028,0.07343662482953695,-0.002391816798439028,0.18269814148681152,-0.002391816798439028,0.3307389970093674,-0.0006126720274268027,-0.000993642328011175,-0.0011840260500206013,-0.0011003100779071822,-0.0003809703005843723,-0.0005713540225937986,-0.0004876380504803795,-0.00019038372200942634,-0.00010666774989600723,8.371597211341911e-05,58.86649693781073,57.17600672420522,51.77306917358799,2.860025450967499e-05,-0.00029682763984020973,0.0003254278943498847,0.003925458766209141,0.004096822984021563,0.006895597436259151,-0.07968219767307118,2
2021-02-25,-0.02478339442417185,6547470000,-0.0020814165481860573,0.009477768905684828,-1.483975146312511,3.8044707471144212,0.0010365665045151983,0.010097883573386746,-1.044810087366653,1.551143668384453,0.0008856888432043652,0.00895747999298068,-1.0130089269587188,1.8690599633916927,0.0012458010521279026,0.010168549145682208,-0.7229480458366442,1.4147647433108241,0.0013381262009443398,0.01175174559495219,-1.2316559655363464,4.029410473229996,-0.027175211222610907,0.0,-0.027175211222610907,0.03051840896633551,-0.027175211222610907,0.04865323040536507,-0.027175211222610907,0.15791474706263964,-0.027175211222610907,0.3059556025851955,-0.0031179830527012556,-0.0029671053913904225,-0.00332721760031396,-0.003419542749130397,0.00015087766131083313,-0.0002092345476127043,-0.0003015596964291414,-0.00036011220892353743,-0.00045243735773997456,-9.232514881643713e-05,32.1827876533342,31.83076479805557,45.29423118572808,-0.0020549801630075164,-0.0006484581444736711,-0.0014065220185338454,0.007384595896031481,0.005096004896896554,0.008004809401164787,0.30291224032747205,2
2021-02-26,-0.004761532293798778,6526070000,-0.002723677259024706,0.009413375362681614,-1.27027333827955,3.4258959790893693,0.0003128249508872398,0.00996106639439914,-0.8960009162833279,1.4381416208877313,0.000877833962231329,0.008962352592415722,-1.0096529598062556,1.8551257141569863,0.0012944238578536235,0.010127591530449433,-0.7358602380776941,1.4897860046028668,0.0014178853683355838,0.011655064810515953,-1.2496484412112574,4.235742906109145,-0.03193674351640974,0.0,-0.03193674351640974,0.025756876672536677,-0.03193674351640974,0.03304731779086989,-0.03193674351640974,0.1531532147688408,-0.03193674351640974,0.30119407029139666,-0.003036502209911946,-0.003601511221256035,-0.0040181011168783295,-0.00414156262736029,-0.0005650090113440892,-0.0009815989069663837,-0.001105060417448344,-0.0004165898956222945,-0.0005400514061042549,-0.00012346151048196036,47.46871821371383,46.103822138383414,54.37284194679381,-0.0020668108026506826,-0.0009321286761090734,-0.0011346821265416091,0.008019035745300314,0.00515826294589905,0.006992819742483759,-0.03307826645371282,2
2021-03-01,0.02351217322569352,5114820000,-0.0008424570290716151,0.012451345863051104,0.1495981966477074,2.059660949205328,0.002463452494911516,0.010100486743817621,-0.4304273742582693,2.186397882024424,0.0010913077863008264,0.009370864632148732,-0.6991179777161447,1.820337721092816,0.001351414500081549,0.010236930344667704,-0.6675086189190546,1.4777490582122963,0.001623531217585452,0.011680340264911054,-1.2385881428021472,4.289778234125735,-0.007855135775300726,0.023512173225693545,-0.008424570290716193,0.03334474966355161,-0.008424570290716193,0.056559491016563435,-0.008424570290716193,0.17666538799453435,-0.008424570290716193,0.3132473257130187,-0.0033059095239831313,-0.0019337648153724416,-0.002193871529153164,-0.002465988246657067,0.0013721447086106895,0.0011120379948299669,0.000839921277326064,-0.00026010671378072264,-0.0005322234312846255,-0.00027211671750390284,62.48421370075364,55.9418702766648,52.9291441824409,0.00020292586929950658,-0.0007051177670273574,0.000908043636326864,0.010745687030793202,0.0063111247851422286,0.007649909001861526,-0.17982022644574983,2
